step,eval_return_mean,eval_return_std,loss,expert_reward_mean,expert_term,replay_term,regularizer,q_mean,q_abs_max,seed,dataset_size,algorithm,env_id
1,14.9,2.022374841615669,0.08533262461423874,-0.08290877193212509,0.08290877193212509,-0.0003440057043917477,0.0027678641490638256,-0.0672001913189888,0.11897647380828857,0,20,iqlearn,CartPole-v1
500,147.8,153.11028704825813,-40.49406814575195,0.14844463765621185,-0.14844463765621185,-42.889034271240234,2.5434117317199707,-0.49405768513679504,13.185193061828613,0,20,iqlearn,CartPole-v1
1000,185.1,150.34124517244095,-78.76350402832031,-0.259488046169281,0.259488046169281,-85.53121948242188,6.508220672607422,-1.462461233139038,34.91845703125,0,20,iqlearn,CartPole-v1
1500,187.7,157.84362514843608,4.020484924316406,1.02493417263031,-1.02493417263031,-48.455570220947266,53.5009880065918,-2.7550485134124756,70.11300659179688,0,20,iqlearn,CartPole-v1
2000,185.8,100.63379154141019,61.310638427734375,-0.3264892101287842,0.3264892101287842,-64.57408142089844,125.5582275390625,-7.015167236328125,234.57867431640625,0,20,iqlearn,CartPole-v1
2500,169.8,147.60812985740318,-53.00209045410156,0.1749328374862671,-0.1749328374862671,-62.67699432373047,9.84984016418457,-6.218629837036133,113.54183197021484,0,20,iqlearn,CartPole-v1
3000,174.1,119.16329132748893,206.5582275390625,-1.4704972505569458,1.4704972505569458,-87.4254150390625,292.5131530761719,-7.761988162994385,493.3987121582031,0,20,iqlearn,CartPole-v1
3500,150.5,109.0249971336849,250.2958984375,-2.0818867683410645,2.0818867683410645,-117.52485656738281,365.7388610839844,-5.17462158203125,539.5717163085938,0,20,iqlearn,CartPole-v1
4000,166.9,116.37306389366914,-95.82760620117188,-1.4413143396377563,1.4413143396377563,-110.89606475830078,13.627142906188965,-9.530797958374023,220.49815368652344,0,20,iqlearn,CartPole-v1
4500,172.4,123.7684935676281,-237.56114196777344,0.4586808681488037,-0.4586808681488037,-259.87152099609375,22.769062042236328,-8.558775901794434,460.7506408691406,0,20,iqlearn,CartPole-v1
5000,175.2,133.79147954933455,-116.6309814453125,-0.7497775554656982,0.7497775554656982,-146.34432983398438,28.963581085205078,-2.2009990215301514,585.4907836914062,0,20,iqlearn,CartPole-v1
5500,160.4,104.27387016889705,-149.45428466796875,-0.5949724316596985,0.5949724316596985,-190.45152282714844,40.40226364135742,-6.784208297729492,673.22314453125,0,20,iqlearn,CartPole-v1
