step,eval_return_mean,eval_return_std,loss,expert_reward_mean,expert_term,replay_term,regularizer,q_mean,q_abs_max,seed,dataset_size,algorithm,env_id
1,9.4,0.8,0.09348875284194946,-0.08305878937244415,0.08305878937244415,0.006608688272535801,0.0038212770596146584,0.031759049743413925,0.12326140701770782,0,10,iqlearn,CartPole-v1
500,51.7,23.499148920758813,-33.64564514160156,-0.2884662449359894,0.2884662449359894,-40.365333557128906,6.431220054626465,-0.5349939465522766,48.21921157836914,0,10,iqlearn,CartPole-v1
1000,50.9,7.395268757793729,-34.60514831542969,-0.08299075812101364,0.08299075812101364,-40.31083679199219,5.622697830200195,-0.46480682492256165,27.58889389038086,0,10,iqlearn,CartPole-v1
1500,178.3,185.84135707640536,-36.87581253051758,-1.074397087097168,1.074397087097168,-81.97663116455078,44.026424407958984,-1.6643681526184082,187.61477661132812,0,10,iqlearn,CartPole-v1
2000,103.7,45.89128457561414,-41.711883544921875,0.7616966962814331,-0.7616966962814331,-105.97810363769531,65.02791595458984,-1.2493574619293213,98.73367309570312,0,10,iqlearn,CartPole-v1
2500,146.2,171.21378449178675,-158.1726531982422,0.5926284193992615,-0.5926284193992615,-164.49441528320312,6.9143877029418945,-1.0651967525482178,104.56705474853516,0,10,iqlearn,CartPole-v1
3000,59.5,14.319567032560727,174.55465698242188,-2.2111072540283203,2.2111072540283203,-137.4037628173828,309.747314453125,-4.121011734008789,394.8899230957031,0,10,iqlearn,CartPole-v1
3500,64.9,12.879829191413991,157.88209533691406,1.0690902471542358,-1.0690902471542358,-0.7491283416748047,159.7003173828125,-0.4964176416397095,177.49081420898438,0,10,iqlearn,CartPole-v1
4000,67.5,12.539936203984453,1405.93408203125,-5.5361785888671875,5.5361785888671875,-224.86666870117188,1625.2645263671875,-1.7027027606964111,1423.36328125,0,10,iqlearn,CartPole-v1
4500,70.7,12.9,-388.15362548828125,-0.7300741076469421,0.7300741076469421,-409.9613037109375,21.077600479125977,2.5307669639587402,319.55517578125,0,10,iqlearn,CartPole-v1
5000,108.3,16.131026005806326,-103.01007080078125,-1.71638822555542,1.71638822555542,-294.3582763671875,189.63180541992188,3.9139418601989746,450.5843200683594,0,10,iqlearn,CartPole-v1
5500,122.5,27.789386463180506,-119.90731811523438,-0.9623082876205444,0.9623082876205444,-145.534912109375,24.665287017822266,9.222274780273438,532.8479614257812,0,10,iqlearn,CartPole-v1
