step,eval_return_mean,eval_return_std,loss,expert_reward_mean,expert_term,replay_term,regularizer,q_mean,q_abs_max,seed,dataset_size,algorithm,env_id
1,11.9,4.109744517606903,0.07823608815670013,-0.07039611786603928,0.07039611786603928,0.006582489237189293,0.0012574804713949561,0.06858062744140625,0.08140174299478531,2,1,iqlearn,CartPole-v1
500,273.5,207.31871599062157,-22.262845993041992,-0.2329385131597519,0.2329385131597519,-23.88174819946289,1.3859639167785645,-0.6135203838348389,5.997218132019043,2,1,iqlearn,CartPole-v1
1000,324.9,214.5378521380318,-30.83528709411621,0.15064884722232819,-0.15064884722232819,-32.260536193847656,1.575899362564087,-1.3533402681350708,24.198863983154297,2,1,iqlearn,CartPole-v1
1500,53.8,7.45385806143369,-89.31792449951172,-0.13196831941604614,0.13196831941604614,-91.76777648925781,2.317887544631958,-2.472639560699463,36.38587188720703,2,1,iqlearn,CartPole-v1
2000,49.1,6.472248450113763,-61.9160041809082,-0.5325367450714111,0.5325367450714111,-68.52406311035156,6.075518608093262,-3.6323952674865723,69.008056640625,2,1,iqlearn,CartPole-v1
2500,48.1,6.564297372910524,-141.31607055664062,-0.13925953209400177,0.13925953209400177,-146.40188598632812,4.946545600891113,-3.411226272583008,93.02633666992188,2,1,iqlearn,CartPole-v1
3000,49.2,6.43117407632541,-53.50543212890625,-1.2950453758239746,1.2950453758239746,-65.54508209228516,10.744606971740723,-4.889138221740723,115.95512390136719,2,1,iqlearn,CartPole-v1
3500,52.0,6.180614856144977,-84.40516662597656,0.715682327747345,-0.715682327747345,-93.64491271972656,9.955427169799805,-1.8086764812469482,149.4225311279297,2,1,iqlearn,CartPole-v1
4000,52.4,7.525955088890711,-323.044921875,-0.1357160061597824,0.1357160061597824,-329.4405822753906,6.25994348526001,-3.3298230171203613,123.27000427246094,2,1,iqlearn,CartPole-v1
4500,58.7,15.836982035728903,-141.9001007080078,-0.7754133939743042,0.7754133939743042,-165.91835021972656,23.24284553527832,-5.132456302642822,179.5777587890625,2,1,iqlearn,CartPole-v1
5000,141.4,166.5702254305973,93.990234375,-0.0632331371307373,0.0632331371307373,74.69691467285156,19.230083465576172,-4.568753719329834,159.88458251953125,2,1,iqlearn,CartPole-v1
